Title,Authors,Abstract,PDF Link
Text-guided Explorable Image Super-resolution,"Zeliang Zhang, Mingqian Feng, Zhiheng Li, Chenliang Xu",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Kil_Dual-View_Visual_Contextualization_CVPR_2024_supplemental.pdf
FreeControl: Training-Free Spatial Control of Any Text-to-Image Diffusion Model with Any Condition,,https://openaccess.thecvf.com/content/CVPR2024/papers/Vuong_Language-driven_Grasp_Detection_CVPR_2024_paper.pdf
VMC: Video Motion Customization using Temporal Attention Adaption for Text-to-Video Diffusion Models,"Dayi Tan, Hansheng Chen, Wei Tian, Lu Xiong",https://openaccess.thecvf.com/content/CVPR2024/papers/Qu_Towards_Modern_Image_Manipulation_Localization_A_Large-Scale_Dataset_and_Novel_CVPR_2024_paper.pdf
Holodeck: Language Guided Generation of 3D Embodied AI Environments,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Qu_Towards_Modern_Image_CVPR_2024_supplemental.pdf
Distilled Datamodel with Reverse Gradient Matching,"Robin Magnet, Maks Ovsjanikov",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhao_Mitigating_Noisy_Correspondence_by_Geometrical_Structure_Consistency_Learning_CVPR_2024_paper.pdf
DistriFusion: Distributed Parallel Inference for High-Resolution Diffusion Models,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhao_Mitigating_Noisy_Correspondence_CVPR_2024_supplemental.pdf
Improving the Generalization of Segmentation Foundation Model under Distribution Shift via Weakly Supervised Adaptation,"Anna Kukleva, Fadime Sener, Edoardo Remelli, Bugra Tekin, Eric Sauser, Bernt Schiele, Shugao Ma",https://openaccess.thecvf.com/content/CVPR2024/papers/Safaee_CLiC_Concept_Learning_in_Context_CVPR_2024_paper.pdf
Pseudo Label Refinery for Unsupervised Domain Adaptation on Cross-dataset 3D Object Detection,,https://openaccess.thecvf.com/content/CVPR2024/papers/Khan_CAD-SIGNet_CAD_Language_Inference_from_Point_Clouds_using_Layer-wise_Sketch_CVPR_2024_paper.pdf
Reconstructing Hands in 3D with Transformers,"Rwiddhi Chakraborty, Adrian Sletten, Michael C. Kampffmeyer",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Khan_CAD-SIGNet_CAD_Language_CVPR_2024_supplemental.pdf
AZ-NAS: Assembling Zero-Cost Proxies for Network Architecture Search,,https://openaccess.thecvf.com/content/CVPR2024/papers/Yue_Object_Recognition_as_Next_Token_Prediction_CVPR_2024_paper.pdf
Correspondence-Free Non-Rigid Point Set Registration Using Unsupervised Clustering Analysis,"Yuelang Xu, Benwang Chen, Zhe Li, Hongwen Zhang, Lizhen Wang, Zerong Zheng, Yebin Liu",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yue_Object_Recognition_as_CVPR_2024_supplemental.pdf
Improving Physics-Augmented Continuum Neural Radiance Field-Based Geometry-Agnostic System Identification with Lagrangian Particle Optimization,,https://openaccess.thecvf.com/content/CVPR2024/papers/Ou_CLIB-FIQA_Face_Image_Quality_Assessment_with_Confidence_Calibration_CVPR_2024_paper.pdf
BadCLIP: Trigger-Aware Prompt Learning for Backdoor Attacks on CLIP,"Han Feng, Wenchao Ma, Quankai Gao, Xianwei Zheng, Nan Xue, Huijuan Xu",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhao_DVMNet_Computing_Relative_Pose_for_Unseen_Objects_Beyond_Hypotheses_CVPR_2024_paper.pdf
Beyond Image Super-Resolution for Image Recognition with Task-Driven Perceptual Loss,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhao_DVMNet_Computing_Relative_CVPR_2024_supplemental.pdf
PELA: Learning Parameter-Efficient Models with Low-Rank Approximation,"Yuhan Shen, Huiyu Wang, Xitong Yang, Matt Feiszli, Ehsan Elhamifar, Lorenzo Torresani, Effrosyni Mavroudi",https://openaccess.thecvf.com/content/CVPR2024/papers/Jaume_Transcriptomics-guided_Slide_Representation_Learning_in_Computational_Pathology_CVPR_2024_paper.pdf
XCube: Large-Scale 3D Generative Modeling using Sparse Voxel Hierarchies,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Jaume_Transcriptomics-guided_Slide_Representation_CVPR_2024_supplemental.pdf
PixelRNN: In-pixel Recurrent Neural Networks for End-to-end-optimized Perception with Neural Sensors,"Xu Ma, Xiyang Dai, Yue Bai, Yizhou Wang, Yun Fu",https://openaccess.thecvf.com/content/CVPR2024/papers/Sueyoshi_Predicated_Diffusion_Predicate_Logic-Based_Attention_Guidance_for_Text-to-Image_Diffusion_Models_CVPR_2024_paper.pdf
Reconstruction-free Cascaded Adaptive Compressive Sensing,,https://openaccess.thecvf.com/content/CVPR2024/papers/Xu_MuRF_Multi-Baseline_Radiance_Fields_CVPR_2024_paper.pdf
Auto-Train-Once: Controller Network Guided Automatic Network Pruning from Scratch,"Chaoqin Huang, Aofan Jiang, Jinghao Feng, Ya Zhang, Xinchao Wang, Yanfeng Wang",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Xu_MuRF_Multi-Baseline_Radiance_CVPR_2024_supplemental.pdf
Constructing and Exploring Intermediate Domains in Mixed Domain Semi-supervised Medical Image Segmentation,,https://openaccess.thecvf.com/content/CVPR2024/papers/Pan_CLIP-BEVFormer_Enhancing_Multi-View_Image-Based_BEV_Detector_with_Ground_Truth_Flow_CVPR_2024_paper.pdf
DUSt3R: Geometric 3D Vision Made Easy,"Anton Ratnarajah, Sreyan Ghosh, Sonal Kumar, Purva Chiniya, Dinesh Manocha",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Pan_CLIP-BEVFormer_Enhancing_Multi-View_CVPR_2024_supplemental.pdf
From Isolated Islands to Pangea: Unifying Semantic Space for Human Action Understanding,,https://openaccess.thecvf.com/content/CVPR2024/papers/Gao_CLOVA_A_Closed-LOop_Visual_Assistant_with_Tool_Usage_and_Update_CVPR_2024_paper.pdf
Bootstrapping Autonomous Driving Radars with Self-Supervised Learning,"Weihuang Liu, Xi Shen, Haolun Li, Xiuli Bi, Bo Liu, Chi-Man Pun, Xiaodong Cun",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Gao_CLOVA_A_Closed-LOop_CVPR_2024_supplemental.pdf
Robust Distillation via Untargeted and Targeted Intermediate Adversarial Samples,,https://openaccess.thecvf.com/content/CVPR2024/papers/Park_Depth_Prompting_for_Sensor-Agnostic_Depth_Estimation_CVPR_2024_paper.pdf
USE: Universal Segment Embeddings for Open-Vocabulary Image Segmentation,"Zihuan Qiu, Yi Xu, Fanman Meng, Hongliang Li, Linfeng Xu, Qingbo Wu",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Park_Depth_Prompting_for_CVPR_2024_supplemental.pdf
Functional Diffusion,,https://openaccess.thecvf.com/content/CVPR2024/papers/Reddy_G3DR_Generative_3D_Reconstruction_in_ImageNet_CVPR_2024_paper.pdf
Soften to Defend: Towards Adversarial Robustness via Self-Guided Label Refinement,"Junbao Zhou, Ziqi Pang, Yu-Xiong Wang",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Reddy_G3DR_Generative_3D_CVPR_2024_supplemental.pdf
Weakly Supervised Monocular 3D Detection with a Single-View Image,,https://openaccess.thecvf.com/content/CVPR2024/papers/Sun_MoML_Online_Meta_Adaptation_for_3D_Human_Motion_Prediction_CVPR_2024_paper.pdf
Pose-Guided Self-Training with Two-Stage Clustering for Unsupervised Landmark Discovery,"Sheng Yang, Jiawang Bai, Kuofeng Gao, Yong Yang, Yiming Li, Shu-Tao Xia",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Sun_MoML_Online_Meta_CVPR_2024_supplemental.pdf
Learning from Synthetic Human Group Activities,,https://openaccess.thecvf.com/content/CVPR2024/papers/Zeng_CAT-DM_Controllable_Accelerated_Virtual_Try-on_with_Diffusion_Model_CVPR_2024_paper.pdf
Blind Image Quality Assessment Based on Geometric Order Learning,"Ammar Ali, Georgii Gaikov, Denis Rybalchenko, Alexander Chigorin, Ivan Laptev, Sergey Zagoruyko",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zeng_CAT-DM_Controllable_Accelerated_CVPR_2024_supplemental.pdf
Text Grouping Adapter: Adapting Pre-trained Text Detector for Layout Analysis,,https://openaccess.thecvf.com/content/CVPR2024/papers/Saadabadi_Hyperspherical_Classification_with_Dynamic_Label-to-Prototype_Assignment_CVPR_2024_paper.pdf
Generalizable Whole Slide Image Classification with Fine-Grained Visual-Semantic Interaction,"Xu Peng, Junwei Zhu, Boyuan Jiang, Ying Tai, Donghao Luo, Jiangning Zhang, Wei Lin, Taisong Jin, Chengjie Wang, Rongrong Ji",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Saadabadi_Hyperspherical_Classification_with_CVPR_2024_supplemental.pdf
THRONE: An Object-based Hallucination Benchmark for the Free-form Generations of Large Vision-Language Models,,https://openaccess.thecvf.com/content/CVPR2024/papers/Huang_VTimeLLM_Empower_LLM_to_Grasp_Video_Moments_CVPR_2024_paper.pdf
Wired Perspectives: Multi-View Wire Art Embraces Generative AI,"Suyuan Liu, Ke Liang, Zhibin Dong, Siwei Wang, Xihong Yang, Sihang Zhou, En Zhu, Xinwang Liu",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Huang_VTimeLLM_Empower_LLM_CVPR_2024_supplemental.pdf
LUWA Dataset: Learning Lithic Use-Wear Analysis on Microscopic Images,,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_FLHetBench_Benchmarking_Device_and_State_Heterogeneity_in_Federated_Learning_CVPR_2024_paper.pdf
Generalizing 6-DoF Grasp Detection via Domain Prior Knowledge,"Jiaben Chen, Huaizu Jiang",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhang_FLHetBench_Benchmarking_Device_CVPR_2024_supplemental.pdf
The Audio-Visual Conversational Graph: From an Egocentric-Exocentric Perspective,,https://openaccess.thecvf.com/content/CVPR2024/papers/Weber_Flattening_the_Parent_Bias_Hierarchical_Semantic_Segmentation_in_the_Poincare_CVPR_2024_paper.pdf
Byzantine-robust Decentralized Federated Learning via Dual-domain Clustering and Trust Bootstrapping,"Weizhao He, Yang Zhang, Wei Zhuo, Linlin Shen, Jiaqi Yang, Songhe Deng, Liang Sun",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Weber_Flattening_the_Parent_CVPR_2024_supplemental.pdf
Leveraging Camera Triplets for Efficient and Accurate Structure-from-Motion,,https://openaccess.thecvf.com/content/CVPR2024/papers/Lopez_Privacy-Preserving_Optics_for_Enhancing_Protection_in_Face_De-Identification_CVPR_2024_paper.pdf
SimDA: Simple Diffusion Adapter for Efficient Video Generation,"Junuk Cha, Jihyeon Kim, Jae Shin Yoon, Seungryul Baek",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Lopez_Privacy-Preserving_Optics_for_CVPR_2024_supplemental.pdf
Multi-view Aggregation Network for Dichotomous Image Segmentation,,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhou_SmartRefine_A_Scenario-Adaptive_Refinement_Framework_for_Efficient_Motion_Prediction_CVPR_2024_paper.pdf
A Recipe for Scaling up Text-to-Video Generation with Text-free Videos,"Hongjie Wang, Bhishma Dedhia, Niraj K. Jha",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhou_SmartRefine_A_Scenario-Adaptive_CVPR_2024_supplemental.pdf
Molecular Data Programming: Towards Molecule Pseudo-labeling with Systematic Weak Supervision,,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_MVBench_A_Comprehensive_Multi-modal_Video_Understanding_Benchmark_CVPR_2024_paper.pdf
RadSimReal: Bridging the Gap Between Synthetic and Real Data in Radar Object Detection With Simulation,"Bolin Ni, Hongbo Zhao, Chenghao Zhang, Ke Hu, Gaofeng Meng, Zhaoxiang Zhang, Shiming Xiang",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Li_MVBench_A_Comprehensive_CVPR_2024_supplemental.pdf
No More Ambiguity in 360deg Room Layout via Bi-Layout Estimation,,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_Multi-Scale_Video_Anomaly_Detection_by_Multi-Grained_Spatio-Temporal_Representation_Learning_CVPR_2024_paper.pdf
Residual Denoising Diffusion Models,"Shilin Lu, Zilan Wang, Leyang Li, Yanzhu Liu, Adams Wai-Kin Kong",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhang_Multi-Scale_Video_Anomaly_CVPR_2024_supplemental.pdf
Towards Accurate and Robust Architectures via Neural Architecture Search,,https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_An_Aggregation-Free_Federated_Learning_for_Tackling_Data_Heterogeneity_CVPR_2024_paper.pdf
Closely Interactive Human Reconstruction with Proxemics and Physics-Guided Adaption,"Hao Wu, Huabin Liu, Yu Qiao, Xiao Sun",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_An_Aggregation-Free_Federated_CVPR_2024_supplemental.pdf
A Noisy Elephant in the Room: Is Your Out-of-Distribution Detector Robust to Label Noise?,,https://openaccess.thecvf.com/content/CVPR2024/papers/Sun_Generative_Multimodal_Models_are_In-Context_Learners_CVPR_2024_paper.pdf
VideoMAC: Video Masked Autoencoders Meet ConvNets,"Honghao Chen, Xiangxiang Chu, Yongjian Ren, Xin Zhao, Kaiqi Huang",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Sun_Generative_Multimodal_Models_CVPR_2024_supplemental.pdf
Taming Stable Diffusion for Text to 360 Panorama Image Generation,,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhao_Synergistic_Global-space_Camera_and_Human_Reconstruction_from_Videos_CVPR_2024_paper.pdf
3DSFLabelling: Boosting 3D Scene Flow Estimation by Pseudo Auto-labelling,"Qingping Sun, Yanjun Wang, Ailing Zeng, Wanqi Yin, Chen Wei, Wenjia Wang, Haiyi Mei, Chi-Sing Leung, Ziwei Liu, Lei Yang, Zhongang Cai",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhao_Synergistic_Global-space_Camera_CVPR_2024_supplemental.pdf
Unsigned Orthogonal Distance Fields: An Accurate Neural Implicit Representation for Diverse 3D Shapes,,https://openaccess.thecvf.com/content/CVPR2024/papers/Kang_Hierarchical_Intra-modal_Correlation_Learning_for_Label-free_3D_Semantic_Segmentation_CVPR_2024_paper.pdf
Modular Blind Video Quality Assessment,"Andong Wang, Bo Wu, Sunli Chen, Zhenfang Chen, Haotian Guan, Wei-Ning Lee, Li Erran Li, Chuang Gan",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Kang_Hierarchical_Intra-modal_Correlation_CVPR_2024_supplemental.pdf
Question Aware Vision Transformer for Multimodal Reasoning,,https://openaccess.thecvf.com/content/CVPR2024/papers/Tang_Feature_Re-Embedding_Towards_Foundation_Model-Level_Performance_in_Computational_Pathology_CVPR_2024_paper.pdf
OST: Refining Text Knowledge with Optimal Spatio-Temporal Descriptor for General Video Recognition,"Jialin Li, Qiang Nie, Weifu Fu, Yuhuan Lin, Guangpin Tao, Yong Liu, Chengjie Wang",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Tang_Feature_Re-Embedding_Towards_CVPR_2024_supplemental.pdf
Habitat Synthetic Scenes Dataset (HSSD-200): An Analysis of 3D Scene Scale and Realism Tradeoffs for ObjectGoal Navigation,,https://openaccess.thecvf.com/content/CVPR2024/papers/Xiong_DiffSal_Joint_Audio_and_Video_Learning_for_Diffusion_Saliency_Prediction_CVPR_2024_paper.pdf
OA-CNNs: Omni-Adaptive Sparse CNNs for 3D Semantic Segmentation,"Jiali Zheng, Rolandos Alexandros Potamias, Stefanos Zafeiriou",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Xiong_DiffSal_Joint_Audio_CVPR_2024_supplemental.pdf
RELI11D: A Comprehensive Multimodal Human Motion Dataset and Method,,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhu_Revisiting_Single_Image_Reflection_Removal_In_the_Wild_CVPR_2024_paper.pdf
Generative Image Dynamics,"Zhen Zhao, Jingqun Tang, Chunhui Lin, Binghong Wu, Can Huang, Hao Liu, Xin Tan, Zhizhong Zhang, Yuan Xie",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhu_Revisiting_Single_Image_CVPR_2024_supplemental.pdf
One-Class Face Anti-spoofing via Spoof Cue Map-Guided Feature Learning,,https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_3D_Face_Reconstruction_with_the_Geometric_Guidance_of_Facial_Part_CVPR_2024_paper.pdf
On the Test-Time Zero-Shot Generalization of Vision-Language Models: Do We Really Need Prompt Learning?,"Katherine Xu, Lingzhi Zhang, Jianbo Shi",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_3D_Face_Reconstruction_CVPR_2024_supplemental.pdf
InteractDiffusion: Interaction Control in Text-to-Image Diffusion Models,,https://openaccess.thecvf.com/content/CVPR2024/papers/Si_FreeU_Free_Lunch_in_Diffusion_U-Net_CVPR_2024_paper.pdf
NViST: In the Wild New View Synthesis from a Single Image with Transformers,"Zichen Miao, Jiang Wang, Ze Wang, Zhengyuan Yang, Lijuan Wang, Qiang Qiu, Zicheng Liu",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Si_FreeU_Free_Lunch_CVPR_2024_supplemental.pdf
Beyond Text: Frozen Large Language Models in Visual Signal Comprehension,,https://openaccess.thecvf.com/content/CVPR2024/papers/Yang_Text_Prompt_with_Normality_Guidance_for_Weakly_Supervised_Video_Anomaly_CVPR_2024_paper.pdf
Rotated Multi-Scale Interaction Network for Referring Remote Sensing Image Segmentation,"Niladri Shekhar Dutt, Sanjeev Muralikrishnan, Niloy J. Mitra",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yang_Text_Prompt_with_CVPR_2024_supplemental.pdf
GLACE: Global Local Accelerated Coordinate Encoding,,https://openaccess.thecvf.com/content/CVPR2024/papers/Tang_SparseOcc_Rethinking_Sparse_Latent_Representation_for_Vision-Based_Semantic_Occupancy_Prediction_CVPR_2024_paper.pdf
Emergent Open-Vocabulary Semantic Segmentation from Off-the-shelf Vision-Language Models,"Ke Guo, Zhenwei Miao, Wei Jing, Weiwei Liu, Weizi Li, Dayang Hao, Jia Pan",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Tang_SparseOcc_Rethinking_Sparse_CVPR_2024_supplemental.pdf
Localization Is All You Evaluate: Data Leakage in Online Mapping Datasets and How to Fix It,,https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_SinSR_Diffusion-Based_Image_Super-Resolution_in_a_Single_Step_CVPR_2024_paper.pdf
Alchemist: Parametric Control of Material Properties with Diffusion Models,"K Naveen Kumar, Reshmi Mitra, C Krishna Mohan",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_SinSR_Diffusion-Based_Image_CVPR_2024_supplemental.pdf
Step Differences in Instructional Video,,https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_Frequency_Decoupling_for_Motion_Magnification_via_Multi-Level_Isomorphic_Architecture_CVPR_2024_paper.pdf
Depth Anything: Unleashing the Power of Large-Scale Unlabeled Data,"Zhixiong Yang, Jingyuan Xia, Shengxi Li, Xinghua Huang, Shuanghui Zhang, Zhen Liu, Yaowen Fu, Yongxiang Liu",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_Frequency_Decoupling_for_CVPR_2024_supplemental.pdf
SelfPose3d: Self-Supervised Multi-Person Multi-View 3d Pose Estimation,,https://openaccess.thecvf.com/content/CVPR2024/papers/Huang_Systematic_Comparison_of_Semi-supervised_and_Self-supervised_Learning_for_Medical_Image_CVPR_2024_paper.pdf
MoDE: CLIP Data Experts via Clustering,"Xuekun Jiang, Anyi Rao, Jingbo Wang, Dahua Lin, Bo Dai",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Huang_Systematic_Comparison_of_CVPR_2024_supplemental.pdf
Joint2Human: High-Quality 3D Human Generation via Compact Spherical Embedding of 3D Joints,,https://openaccess.thecvf.com/content/CVPR2024/papers/Hollein_ViewDiff_3D-Consistent_Image_Generation_with_Text-to-Image_Models_CVPR_2024_paper.pdf
"Prompt-Free Diffusion: Taking ""Text"" out of Text-to-Image Diffusion Models","Abhinav Kumar, Yuliang Guo, Xinyu Huang, Liu Ren, Xiaoming Liu",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Hollein_ViewDiff_3D-Consistent_Image_CVPR_2024_supplemental.pdf
MPOD123: One Image to 3D Content Generation Using Mask-enhanced Progressive Outline-to-Detail Optimization,,https://openaccess.thecvf.com/content/CVPR2024/papers/Kong_Hyperbolic_Learning_with_Synthetic_Captions_for_Open-World_Detection_CVPR_2024_paper.pdf
Multi-agent Long-term 3D Human Pose Forecasting via Interaction-aware Trajectory Conditioning,"Yuanze Lin, Yi-Wen Chen, Yi-Hsuan Tsai, Lu Jiang, Ming-Hsuan Yang",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Kong_Hyperbolic_Learning_with_CVPR_2024_supplemental.pdf
UnionFormer: Unified-Learning Transformer with Multi-View Representation for Image Manipulation Detection and Localization,,https://openaccess.thecvf.com/content/CVPR2024/papers/Yan_Diffusion_Models_Without_Attention_CVPR_2024_paper.pdf
Situational Awareness Matters in 3D Vision Language Reasoning,"Yinwei Wu, Xingyi Yang, Xinchao Wang",https://openaccess.thecvf.com/content/CVPR2024/papers/Achille_Interpretable_Measures_of_Conceptual_Similarity_by_Complexity-Constrained_Descriptive_Auto-Encoding_CVPR_2024_paper.pdf
RCBEVDet: Radar-camera Fusion in Bird's Eye View for 3D Object Detection,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Achille_Interpretable_Measures_of_CVPR_2024_supplemental.pdf
CLOAF: CoLlisiOn-Aware Human Flow,"Van Nguyen Nguyen, Thibault Groueix, Georgy Ponimatkin, Yinlin Hu, Renaud Marlet, Mathieu Salzmann, Vincent Lepetit",https://openaccess.thecvf.com/content/CVPR2024/papers/Chhatre_Emotional_Speech-driven_3D_Body_Animation_via_Disentangled_Latent_Diffusion_CVPR_2024_paper.pdf
Hybrid Functional Maps for Crease-Aware Non-Isometric Shape Matching,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Chhatre_Emotional_Speech-driven_3D_CVPR_2024_supplemental.pdf
Density-Guided Semi-Supervised 3D Semantic Segmentation with Dual-Space Hardness Sampling,"Jiye Lee, Hanbyul Joo",https://openaccess.thecvf.com/content/CVPR2024/papers/Li_3D_Feature_Tracking_via_Event_Camera_CVPR_2024_paper.pdf
Adaptive Softassign via Hadamard-Equipped Sinkhorn,,https://openaccess.thecvf.com/content/CVPR2024/papers/Horita_Retrieval-Augmented_Layout_Transformer_for_Content-Aware_Layout_Generation_CVPR_2024_paper.pdf
Re-thinking Data Availability Attacks Against Deep Neural Networks,"Zhenyu Zhou, Defang Chen, Can Wang, Chun Chen",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Horita_Retrieval-Augmented_Layout_Transformer_CVPR_2024_supplemental.pdf
ElasticDiffusion: Training-free Arbitrary Size Image Generation through Global-Local Content Separation,,https://openaccess.thecvf.com/content/CVPR2024/papers/Kent_MSU-4S_-_The_Michigan_State_University_Four_Seasons_Dataset_CVPR_2024_paper.pdf
Locally Adaptive Neural 3D Morphable Models,"Jihyung Kil, Chan Hee Song, Boyuan Zheng, Xiang Deng, Yu Su, Wei-Lun Chao",https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_Improving_Plasticity_in_Online_Continual_Learning_via_Collaborative_Learning_CVPR_2024_paper.pdf
ICON: Incremental CONfidence for Joint Pose and Radiance Field Optimization,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_Improving_Plasticity_in_CVPR_2024_supplemental.pdf
Learned Scanpaths Aid Blind Panoramic Video Quality Assessment,"An Dinh Vuong, Minh Nhat Vu, Baoru Huang, Nghia Nguyen, Hieu Le, Thieu Vo, Anh Nguyen",https://openaccess.thecvf.com/content/CVPR2024/papers/Shi_InstantBooth_Personalized_Text-to-Image_Generation_without_Test-Time_Finetuning_CVPR_2024_paper.pdf
FineSports: A Multi-person Hierarchical Sports Video Dataset for Fine-grained Action Understanding,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Shi_InstantBooth_Personalized_Text-to-Image_CVPR_2024_supplemental.pdf
SHiNe: Semantic Hierarchy Nexus for Open-vocabulary Object Detection,"Chenfan Qu, Yiwu Zhong, Chongyu Liu, Guitao Xu, Dezhi Peng, Fengjun Guo, Lianwen Jin",https://openaccess.thecvf.com/content/CVPR2024/papers/Xiang_MaxQ_Multi-Axis_Query_for_NM_Sparsity_Network_CVPR_2024_paper.pdf
TI2V-Zero: Zero-Shot Image Conditioning for Text-to-Video Diffusion Models,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Xiang_MaxQ_Multi-Axis_Query_CVPR_2024_supplemental.pdf
Ranking Distillation for Open-Ended Video Question Answering with Insufficient Labels,"Zihua Zhao, Mengxi Chen, Tianjie Dai, Jiangchao Yao, Bo Han, Ya Zhang, Yanfeng Wang",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhu_Part-aware_Unified_Representation_of_Language_and_Skeleton_for_Zero-shot_Action_CVPR_2024_paper.pdf
GARField: Group Anything with Radiance Fields,,https://openaccess.thecvf.com/content/CVPR2024/papers/Gao_SD2EventSelf-supervised_Learning_of_Dynamic_Detectors_and_Contextual_Descriptors_for_Event_CVPR_2024_paper.pdf
Depth-Aware Concealed Crop Detection in Dense Agricultural Scenes,"Mehdi Safaee, Aryan Mikaeili, Or Patashnik, Daniel Cohen-Or, Ali Mahdavi-Amiri",https://openaccess.thecvf.com/content/CVPR2024/papers/Pham_Composing_Object_Relations_and_Attributes_for_Image-Text_Matching_CVPR_2024_paper.pdf
Learning Equi-angular Representations for Online Continual Learning,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Pham_Composing_Object_Relations_CVPR_2024_supplemental.pdf
iToF-flow-based High Frame Rate Depth Imaging,"Mohammad Sadil Khan, Elona Dupont, Sk Aziz Ali, Kseniya Cherenkova, Anis Kacem, Djamila Aouada",https://openaccess.thecvf.com/content/CVPR2024/papers/Singh_Previously_on_..._From_Recaps_to_Story_Summarization_CVPR_2024_paper.pdf
Solving the Catastrophic Forgetting Problem in Generalized Category Discovery,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Singh_Previously_on_..._CVPR_2024_supplemental.pdf
Data-Efficient Unsupervised Interpolation Without Any Intermediate Frame for 4D Medical Images,"Kaiyu Yue, Bor-Chun Chen, Jonas Geiping, Hengduo Li, Tom Goldstein, Ser-Nam Lim",https://openaccess.thecvf.com/content/CVPR2024/papers/Tang_PaReNeRF_Toward_Fast_Large-scale_Dynamic_NeRF_with_Patch-based_Reference_CVPR_2024_paper.pdf
POCE: Primal Policy Optimization with Conservative Estimation for Multi-constraint Offline Reinforcement Learning,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Tang_PaReNeRF_Toward_Fast_CVPR_2024_supplemental.pdf
Learning the 3D Fauna of the Web,"Fu-Zhao Ou, Chongyi Li, Shiqi Wang, Sam Kwong",https://openaccess.thecvf.com/content/CVPR2024/papers/Ye_mPLUG-Owl2_Revolutionizing_Multi-modal_Large_Language_Model_with_Modality_Collaboration_CVPR_2024_paper.pdf
Masked Spatial Propagation Network for Sparsity-Adaptive Depth Refinement,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ye_mPLUG-Owl2_Revolutionizing_Multi-modal_CVPR_2024_supplemental.pdf
LISA: Reasoning Segmentation via Large Language Model,"Chen Zhao, Tong Zhang, Zheng Dang, Mathieu Salzmann",https://openaccess.thecvf.com/content/CVPR2024/papers/Jeon_Spectral_and_Polarization_Vision_Spectro-polarimetric_Real-world_Dataset_CVPR_2024_paper.pdf
